single	snpblup	rrblup
-0.166492309924479	-0.0188694471213959	-0.013681323692541
-0.117964699892573	-0.00847409017718309	-0.00693306568891883
0.0673936931036509	0.00664828041693705	0.00478241689904595
-0.170314760133782	-0.0198998971312854	-0.0143371903305269
0.120541731581683	0.0115030960686124	0.00848686487041875
0.0143463441747433	0.00235828143174256	0.00150137042972281
0.108971600913176	0.00832589359579804	0.00661049254967927
0.389532099338943	0.0389448398947356	0.0283827365794134
0.231055124897911	0.0174363277576599	0.0137473025215819
-0.328371471958932	-0.0320880604818121	-0.0238692329746663
-0.227293849132316	-0.0211103600502212	-0.0159298246977338
-0.184425897097344	-0.0185223800615193	-0.0136412635073593
-0.308908333975673	-0.0377810933998232	-0.0264534410960853
-0.168525780052766	-0.0176448454188702	-0.0128242904180705
-0.173944256238575	-0.0162928988453613	-0.0122675541908105
0.250829235050392	0.0237413779387734	0.0179094002897828
0.123460506902483	0.0190177049622474	0.0128172882240094
0.067722006219037	0.00121888189319218	0.00186566005151478
-0.0530563059243653	-0.00517143433109253	-0.00390792345883417
0.0335842200709636	0.00499114534319518	0.00330054116125268
-0.0491157855547348	0.00424454550151501	0.00167462006375443
0.103297504424468	0.0141660481391913	0.00950454320679955
-0.0129941412440346	-0.00272465033372839	-0.00195823936089143
0.169719551863527	0.0089823741524847	0.00795576757712522
-0.151044681174812	-0.0134976984803048	-0.0100659483905278
-0.0186786367437745	-0.00397803634208622	-0.00266470695571341
0.143704096392153	0.00727972524479762	0.00673330023837712
0.28316552161505	0.0267574836722018	0.0200275539850812
-0.0933761738332263	-0.00928277676442418	-0.00661566055691831
-0.0486767281261348	0.00225778358055773	0.000365395752663112
0.11755280427847	0.0127628062936621	0.00937592458051702
0.0533325809647332	0.00537635056556013	0.00393676310470098
0.0541265588261289	-0.00192762595508921	-0.000277932231860317
-0.0635710047817154	-0.00845592985529844	-0.0056618480281669
0.368989445750145	0.0367166983777003	0.0266653515629559
0.270913883622275	0.0254181549826513	0.019145790401427
-0.249571992948307	-0.0259831062006943	-0.0190876073097494
-0.426359541438925	-0.0430989786350653	-0.0312762544379932
0.343205087276864	0.0301988985443841	0.0228945387454652
0.410158213078216	0.0416560724848925	0.0302682738930517
0.254305912513286	0.0188107205261747	0.0150287086513985
0.291811962318337	0.021946752353343	0.0173843993519891
0.179257885881045	0.0164680493816485	0.0119935243173344
-0.129985567442205	-0.011817457951913	-0.00881738535715691
-0.433719747841982	-0.041020409227154	-0.030438830354741
-0.0912319192456323	-0.0050530187098369	-0.00435069920235873
-0.013199665238045	-0.00175494843888988	-0.00121501170777501
-0.208682573344081	-0.0156801386602039	-0.0124635183645715
-0.0182647289216335	0.00458381198723847	0.00229468841201471
-0.480120028180287	-0.0447122355130791	-0.0330371842847472
0.273303058661369	0.0262517930875134	0.0194200137377697
-0.263502089715614	-0.0308047168851514	-0.0216993582182107
0.147235952046485	0.0132972601370613	0.00985277074244352
0.0147595157449326	0.00444127679925493	0.00284552615434106
0.238907957846035	0.0189959493705774	0.0148578704606871
-0.219604954882737	-0.0218187436619996	-0.0160860825519739
0.450564050004732	0.0429441931945609	0.032078815228624
0.00782474284213367	-0.00637223172975993	-0.00318067522444392
-0.050262980854267	-0.00729665227629461	-0.00488237252858734
-0.126880783112369	-0.00428856205210332	-0.00443833934477845
0.263741563439817	0.0147597136248073	0.0125893630795788
0.183289698918373	0.0112556518825123	0.00942383758880965
-0.206229838495598	-0.0205808819410005	-0.0149871260278382
-0.343907812507616	-0.0303966526998872	-0.0227674020775472
0.0407601619106988	0.00630071449109182	0.00433504279055431
-0.155152072993714	-0.0198402327007642	-0.0139624726921352
0.101450397337126	0.00688726216419364	0.0056380751501412
-0.222993177694242	-0.0239002215732353	-0.0172971867631558
-0.103823968095753	0.000903350477287512	-0.00141288388291007
0.149735420611153	0.0140876236099821	0.0106999887995758
0.307044975500015	0.0319493253131826	0.0231982468244289
0.265298452189712	0.023881452115197	0.0182970092694889
0.038046588004495	0.00311477909818591	0.00256984185554855
0.0498549212377618	0.00545027534949162	0.00400155605234023
0.15195642729269	0.0207282382692894	0.0142596049254417
0.233953153492089	0.0165098270760353	0.0136531799277636
0.140202140885798	0.0126328183734952	0.00965427970664519
0.0243019479942433	0.00907312432757788	0.00546343157115593
-0.327148081831246	-0.0312033010978561	-0.0230708907460238
-0.193807464776723	-0.0124816099097834	-0.0103355243231579
0.15912871363059	0.0158412574608951	0.0116623024914635
0.0115986257525439	0.0032654294152669	0.00201401182043224
0.0530103354665444	0.0017217292208701	0.00183800074771273
-0.257893556436536	-0.0225625651180194	-0.0170795279031297
0.297157116283133	0.0262707783130496	0.0199069748538957
-0.000483677864904716	0.000245280562399318	0.000137354458060208
-0.123189147848114	-0.0138740757453824	-0.00990995703631886
0.203431310885389	0.0195808807199227	0.0145367974645118
0.274577411152395	0.0285454532140151	0.0207734325801869
0.155611912035442	0.0178768860864297	0.0126901525179361
-0.0796336815562415	-0.0013858445094245	-0.0022817390930698
-0.00767727353117163	-0.00224009061471229	-0.00133680827339294
-0.134605351277047	-0.0134860789528033	-0.00999812551074469
0.447541749730101	0.0399094179482706	0.0302037282219002
-0.153197735215284	-0.0161292850130173	-0.0115068989255373
0.279877103601866	0.0229903380815075	0.0178185322561277
0.125006770638749	0.0108813405052443	0.00813289408514022
0.359549802713984	0.0336685222173798	0.0246920692799675
-0.0152275584532026	-0.00602915718846015	-0.00367508134364316
-0.0727289293707355	-0.00770173107749947	-0.00546785412778671
0.45085795508087	0.0432450285195303	0.0323126757140902
0.117904746328439	0.0139888951055269	0.00973800586807605
-0.118681036272689	-0.0150243410943465	-0.0103109215268009
-0.0483302711460825	-0.00677959414659754	-0.00460639024279124
0.151787770265742	0.0100941785701114	0.00830618318818619
-0.119652211294037	-0.00755476475070152	-0.00633727285953609
-0.167835788407165	-0.00636683644948112	-0.00624358985038289
0.169494432629103	0.0150128530654924	0.0112348264472237
0.203040379325597	0.0145618129433837	0.0118156349869459
-0.227103559836836	-0.0235885627556551	-0.0171724476069117
0.0235843485395165	-0.000408514567972038	4.33382291311539e-05
0.0111868743211101	0.00848748638353713	0.00485491238920503
-0.125694563939201	-0.00725168305117886	-0.0063280728796928
0.148837486311688	0.0157531839885927	0.0117092696681927
-0.388536658688252	-0.0366713254541291	-0.027277137178999
0.127894279872226	0.0126130513899596	0.00909566136295182
0.173115125586235	0.0179759242604043	0.01341093497655
-0.0143101997142552	-0.00244362526647925	-0.00144342959923825
-0.237167976514974	-0.0248713809129554	-0.0181749898711297
0.0806911711371522	0.00858120077951489	0.00630885953571312
-0.118884444053093	-0.0108978720292254	-0.00821459868822621
0.523975754104184	0.0523279181629844	0.0383594849039454
0.509967133743376	0.0506969696251337	0.0372310120545021
0.0658615217927178	0.00209799459581569	0.00256866805402181
-0.170053347429406	-0.0166285814421379	-0.0121844884850902
0.0669896847598603	0.0031601589841959	0.0031823926586152
-0.138816308330839	-0.0110412660217066	-0.00854628541696631
0.229126030910565	0.0261893894948045	0.0183558950157853
0.0412036315771371	-0.00269058454440968	-0.000917974450079709
0.336755516162008	0.0289497087972683	0.0218358246316281
-0.513976290776247	-0.0484164860802712	-0.0361539070472669
-0.145449370907491	-0.00768068845091202	-0.00686289941746038
-0.280490385376465	-0.0296929249186367	-0.0211834665347851
-0.13974771075624	-0.0052385825525205	-0.00573577185297017
0.244017844065991	0.0173053328497497	0.0138687514703439
-0.0174441600195204	0.00445004774122153	0.00217036377218225
0.123921250726686	0.0109722770872061	0.00850801740747911
0.18415710788152	0.0169415707761728	0.0128268561838269
0.312061526846318	0.0329379474003135	0.0236984601691114
-0.0900813335289534	-0.00984122594180765	-0.0067830981987233
0.0987294086158385	0.00802335133549423	0.00640135253792193
0.0344059928849308	0.00243939093297764	0.00208200547854599
-0.0456576263420296	-0.00702814202356181	-0.00468878671330393
-0.133835807246113	-0.0124080534227823	-0.0093294728081445
-0.214691240071921	-0.0231401560977471	-0.016769658103467
0.00367047486947911	-0.00218708987504793	-0.00115762092850757
-0.248836433130989	-0.0274200696282135	-0.0198890205454277
0.139293600949555	0.0138949998443698	0.0100304871410776
0.140271327243768	0.0166359217394178	0.0117295337813594
-0.130432976103964	-0.00424219230027396	-0.00477179579593821
-0.0120493378797475	-0.00311412841753732	-0.00189937715466957
0.00799672508989257	-0.00187223733310328	-0.00103816746965573
0.101993877719447	0.00601483820239892	0.00539136607517785
-0.281685101915356	-0.0374482695972748	-0.0257321123340286
-0.133969965945395	-0.00879180720927236	-0.0075922638812272
0.139799036897787	0.0148592994259666	0.0108178262753279
0.0192401508538371	0.00155491318111109	0.00117465833275771
-0.00957674477529907	0.000881364129574975	0.00029202007324977
0.296745803756291	0.0296698540520202	0.0216393751605865
0.0345820743492718	0.00609468216820398	0.00382564985237275
-0.0583158941598843	-0.0020036734797305	-0.00232146324724177
-0.0421860928320671	-0.00129930461453197	-0.00146669717833012
0.0615461470697112	0.00813469282860114	0.00562973460443388
0.171406795822852	0.0202985565027002	0.014236646395596
-0.150814773984574	-0.0113278336212703	-0.00902365605365769
0.157235790748852	0.00835890811277798	0.00722874312789131
0.199010112460402	0.0220452877965002	0.0156685578252965
0.0811179557943959	0.0133232085180555	0.00882487894839593
-0.217049781063613	-0.0139850852622975	-0.011820335421735
-0.166398964643121	-0.00700813379293702	-0.00671624347177523
-0.0568767869328787	-0.00642082698388101	-0.00451829879131136
0.0109478157045258	0.00272086168631717	0.00182547351080391
0.0571172905968279	-0.00143343866090244	0.000144319464893479
-0.406538819573596	-0.0335395580525001	-0.0260306872335504
0.0536472601089548	0.00186560609473548	0.00217027041414217
0.0955549557794472	0.00604587381031142	0.00512905006931566
0.195020831560017	0.0180067206062699	0.0136245830883362
-0.088743015116966	-0.00751608109885736	-0.00555286546004197
-0.0639471256780898	-0.00549498849175587	-0.00423273573417438
-0.118134162674672	-0.0177398479492265	-0.0121827978374991
0.0408951679713652	-0.0013968053760566	-0.000124350750335727
0.0574952291972651	0.0081252742595199	0.00558295434249729
-0.0236565355208227	-0.00250357052910633	-0.00184943281450455
0.103531572778155	0.0142854445007177	0.0097513248462734
0.393087727069063	0.0224231748769781	0.0196220497283414
0.0802543605154223	0.0101858456477876	0.0068348421991617
0.140821012619354	0.00922568014971353	0.00795913700684041
-0.075913426517135	-0.00840934175847863	-0.00605750455480403
-0.269861356400645	-0.0235985884829022	-0.0178468187468937
0.115090162389342	0.0187701530817472	0.0123785709758054
0.0570923848825296	0.00932770992508215	0.0062885033479944
-0.0145210822906629	-0.00341916798646167	-0.00225434478426741
0.202186548488037	0.0214653926653738	0.0156302553310726
0.148425994518272	0.0114199821683913	0.00886641247448454
0.203990475035142	0.0273479714601605	0.0189862282966066
-0.467783205535069	-0.0491271775470263	-0.0357753677005866
0.09079861644809	0.0119878048518932	0.00823170361130519
0.0400096234804494	0.00422916080918668	0.00297051625793244
-0.136766383962749	-0.0118903368214855	-0.00909804659964022
0.350682829787219	0.0428848999213752	0.0301445996385328
-0.00285393988424122	0.000583539059367334	0.000291126850086496
-0.0321309198670339	-0.00717138998945847	-0.00453168160812042
0.0288696808608696	0.00480833435987217	0.00338526735990457
-0.180850755310988	-0.0195858687444202	-0.0140545190876205
0.0474681916710931	0.00440093169075528	0.00333245720652185
0.250272235842245	0.0213146258492067	0.0164473241529977
-0.273989167697522	-0.0299770418694959	-0.0214605604852567
0.156380533892917	0.0212465077310308	0.0144542295859172
0.139852986644752	0.0157476402635913	0.010979552592484
-0.0403612310926447	0.00247763310563432	0.000401494267915479
-0.0304532702358636	0.000287303004048293	-0.000229485259993793
-0.171362280031182	-0.0176657086665533	-0.0128370690614921
-0.258368123742458	-0.0261777746544242	-0.0188753110208473
0.0925170867692168	0.0110789938356002	0.0077439499286415
0.205005684383826	0.0212019401166143	0.0153431619778853
0.268189287740709	0.0282483284533712	0.0205861201450778
0.0107395492614059	-0.00696292155831988	-0.0036096902905228
-0.285446142762816	-0.0321481847133789	-0.0229973371867345
-0.110004635536768	-0.00656351908505577	-0.00542030029961557
-0.312349354015132	-0.0249950528688765	-0.0192288724582685
-0.0130180605743888	0.00479832465876244	0.00258131259015219
0.100198965344762	0.0103985338515252	0.00755892110992795
0.374518112463367	0.0387763438532207	0.0278432488446125
0.187755806807398	0.0203350950775751	0.014579658542035
-0.245435930549616	-0.0248541884016826	-0.0183014144260251
-0.160482883888615	-0.012561505475279	-0.0100305131304636
-0.17420007362043	-0.0225544912388379	-0.0155839352480048
-0.00338015664295297	0.00459334171046726	0.00247780801143717
0.214883665816911	0.0193498048480991	0.0149463947267159
0.0362371631964701	0.00540135875091702	0.00357799801706065
-0.00329327033022322	0.000607708024947171	0.000255256433883745
0.31798417016802	0.0307698507310565	0.0225227609910813
0.307360798335097	0.0284372849415065	0.021210737408435
0.0650987882929099	-0.0031674433655599	-0.000740720861081066
0.0450552434106847	0.00546884901915963	0.00375624498409649
0.362947454385262	0.032779355970894	0.0248135717597212
-0.0697394559270028	-0.0042759091431206	-0.00331983184172473
0.0749624591187859	0.00701374774734629	0.00553396799591105
0.349039503988045	0.0306182099306136	0.0233129965294586
-0.160314229222438	-0.016595734583932	-0.0120152791487475
0.308964020624399	0.0340645503068616	0.02464837369702
0.00885350568132844	0.00107365583009752	0.000712511979909496
0.0205301472757881	0.00689765586005402	0.00413261831357496
-0.01284037316915	-0.000529750749058001	-0.000510870874819727
-0.216685123739055	-0.0202072878987961	-0.0150968349621198
-0.134660189506179	-0.0146576993594885	-0.0107011867739575
-0.0941091381972457	-0.00918355149988632	-0.00670602459082487
-0.0382205486683527	-0.00335075607345759	-0.00251516134989385
-0.281990710547915	-0.0361189233590864	-0.0251928307523193
-0.0686907766423994	-0.00249040145025538	-0.00248050146937149
-0.215671227800298	-0.0170222788226	-0.0132728053769891
0.468025234548353	0.0401972227790308	0.0305246705619739
0.197456552798868	0.0187385458621439	0.0140755675754786
-0.246004122033497	-0.0244122002167553	-0.0181600114199231
-0.363358707880505	-0.0318823273641702	-0.0238563100956835
0.45645553730985	0.042126331393527	0.0315879731680066
-0.0559291307241451	-0.00243800373797652	-0.00254392294733575
-0.24653883503206	-0.0191062841103142	-0.0150564781658578
-0.283207058244281	-0.0366844064307134	-0.0253764804186226
0.165114273937701	0.020839301872011	0.0142156983650867
-0.10939784969291	-0.000706596504478449	-0.00225291536128404
0.148547403585114	0.00728952561471567	0.0068407290973221
0.168346816875644	0.0126636554588379	0.0100879418087891
-0.138935059668518	-0.0114899911190523	-0.00871422974309248
-0.180382571793338	-0.0113987787245511	-0.00956095548965916
0.210406904109486	0.0194770558482129	0.014610549732548
0.195032293341228	0.0260417568441442	0.0175112034903802
-0.0278013553229613	-0.00494117580211635	-0.00313701786773678
-0.369522285102892	-0.0285259442791546	-0.0223920423671696
0.244957168028664	0.0225861576078224	0.016931320789808
0.123088245015913	0.0156106783822752	0.0108240917903506
-0.118701866462706	-0.00682011404494335	-0.00574199904086508
-0.259268879819364	-0.0310766742956544	-0.0220715850245163
0.0154507684410471	0.00249348552817949	0.00180729239831003
0.412790109247137	0.0353385602053461	0.0270971815476482
-0.0433839873386112	-0.0187869328492416	-0.0112002444351038
0.0751168275896177	0.00553877298183714	0.00425088347920657
-0.490684125386911	-0.0485695430077073	-0.0360495188171745
-0.218629379148308	-0.0241966249269251	-0.0171231741556996
-0.153170013941052	-0.0109615914831651	-0.00891284340011427
0.0849663208086262	0.00334353452966286	0.00339619180945673
0.232111743758001	0.0304418291826896	0.0206113855603907
0.154606849101567	0.00957715833522235	0.0081474177967788
-0.0351931706690681	-0.00248062207679465	-0.00203378540932011
0.217146520272445	0.0190715269564893	0.014513951675166
0.197892719258171	0.0197147659019439	0.0145914032892939
-0.0438516011315	-0.0077561388106195	-0.00505363944236261
0.108543253820348	0.0051110961616584	0.00491617745695566
-0.0426897507045899	-0.00200859399306166	-0.00201264884365134
-0.0776392311526218	-0.0051587166694962	-0.00419496483835245
0.286029507565635	0.0306541186683369	0.0221941723273933
0.0464181061399031	0.0032781715647181	0.00273975979105345
0.0231306593184861	-0.00428548500808186	-0.00199684569790118
-0.010201996606501	0.000597232713022709	8.49701222610247e-05
0.0959824148765544	0.0104753977164368	0.0073270635840263
-0.0711252493374076	0.00252325635247976	0.000397926124798851
0.24527201604872	0.0186675865238664	0.0149258966513048
0.0831505405780052	0.00377232495648865	0.00349929632763469
0.123938503027998	0.00422247141182033	0.00455085796561709
-0.131325901126121	-0.0177647087043107	-0.0124465977417549
-0.0074917804697194	-0.00363173848073243	-0.00233386623373904
0.292500246064174	0.0365931913710753	0.0255946672674009
0.0695945192136129	0.00301614417963	0.00302053346461466
0.195340644235637	0.0126146976280046	0.0106895375965809
-0.251286527287922	-0.0211883195498843	-0.016276111583516
0.317477861835538	0.0220492224296844	0.0180012259246712
0.157708578365086	0.0157734127495725	0.0114932073821159
-0.29386739434737	-0.0308832734356428	-0.0222174308875397
0.106425394729759	0.00617249601107982	0.0054845365157965
-0.132667311362809	-0.0145850837829496	-0.0104622690457967
0.0121951072572414	0.0103926283779296	0.00575815025209244
0.0255425637753218	3.35908123237184e-05	0.000647103008625119
0.0315104837222695	-0.00368324665312081	-0.00165378082846511
-0.169277041436404	-0.0189544019861037	-0.0135118966598998
-0.193257724520671	-0.0118018720552906	-0.0101042433261894
0.204133965021034	0.0146869341066468	0.0115821904430683
-0.115038226340035	-0.00889585356643526	-0.00695563258021839
-0.138016701788585	-0.0175181316373068	-0.0118212030846387
-0.171775729448363	-0.0133179356975553	-0.0104465526390038
0.243761701598159	0.0215311954663719	0.0163784598161922
0.276348418047514	0.0257259897510547	0.0192042344583591
-0.259333902949169	-0.0239413509568672	-0.0179119047130725
0.0409576347596899	0.00166370966440434	0.00186308619217945
0.0753645554800164	0.00755511417658654	0.00567000746473398
0.044374761822017	0.000229490096923381	0.000958539284708657
-0.00167383342881487	-0.000863065209933509	-0.00029112666319888
-0.0135796293059953	-0.000150848489683466	-0.000393243218510814
-0.283422448181178	-0.0219318492478535	-0.0173447271023951
-0.186359434252164	-0.0134377419406138	-0.0106068376647043
0.124503156982491	0.0162071944768115	0.0112890122227475
-0.1473979432886	-0.0153274892130947	-0.0112513018531018
0.128250855424559	0.0109142674293218	0.00819642088637392
0.339465329511538	0.0361040926019451	0.0262829572692286
-0.179818089742209	-0.0225773587805803	-0.0157482009375407
0.355514094422726	0.032664643260168	0.024394901748814
0.133780544475675	0.0086201108994471	0.00755299014585825
-0.0187168162112655	-0.00679481828561911	-0.00403182557302863
0.0615334670465033	-0.00106505128157353	0.000391826060532539
-0.0838666352569372	-0.00957610348706181	-0.00659705393412784
0.214807922320327	0.0192354462674325	0.014404516819096
0.120512669880017	0.0122040585716776	0.00896651921229826
0.249105114633895	0.0253284266559094	0.0186843068953288
0.097655522692837	0.00901352508829426	0.00667587188483233
-0.0357755381251157	-0.009526727120454	-0.0060029491215883
0.096866565072288	0.00818919480845995	0.00614594155347574
-0.195621026291348	-0.0189759651833678	-0.0138425348292339
-0.106927413212057	-0.00592621058195213	-0.00499659275159815
-0.291228227602055	-0.0242891112670948	-0.0191024458078501
-0.183936070734129	-0.0142629467756879	-0.0112286279343094
0.308596401168988	0.03343789747428	0.0240817523025441
-0.30143034486624	-0.0336132122586109	-0.0239274686524275
0.0987744750388439	0.0122367031377825	0.00853919041072263
-0.0642316185486962	-0.0112374760680895	-0.00739195127529309
0.175417494012853	0.0202498758800568	0.0141331709428277
-0.0628930806972743	0.00112993846633945	-0.000595258429476377
0.186692569984273	0.0158722652734847	0.0124000397805502
-0.167260805828614	-0.0124858023840952	-0.00962037884521933
0.0793661749416572	0.0116788077609997	0.00794611552491353
-0.328128533599935	-0.0313982933142554	-0.0229770252404198
-0.0654092129723987	0.000158047965944555	-0.00108621742385881
-0.170572087180487	-0.0136958493002871	-0.0108326161399481
-0.220090261497495	-0.0185249812612972	-0.0142145803548458
0.265722426886426	0.026916621276042	0.0197244985579946
-0.346732072657624	-0.028976980645237	-0.0222853022606469
0.0337168203537578	0.00636150145621125	0.00420087812752969
0.0700643036032607	0.00901432409956054	0.00599318932605725
-0.0713305246886872	-0.00863995725142211	-0.00609243907088638
-0.31622214637421	-0.0281800599762543	-0.0213960041904937
-0.0477185268651044	-0.00629153274448285	-0.00456524324583435
-0.400291981209021	-0.0420280158808706	-0.0303801163853304
0.211484078664151	0.0221882558979595	0.0160071744744132
0.0192538130953493	0.0026257645762163	0.00173459881700132
-0.0754397630292109	-0.0093244539017093	-0.0064257445057092
0.228132365191704	0.0225872284688218	0.0164338106568298
0.0557216039397601	0.00366252565071588	0.00330712342536153
-0.118164285319965	-0.00588676658758466	-0.0054784721100372
-0.494431749282128	-0.0406402392491162	-0.0312201955449447
-0.0345803804988555	-0.00487945369564475	-0.00322151199302635
-0.00940088776296995	0.00134960700599763	0.000587771908975115
-0.01474509948987	0.00478910455123247	0.00212110430629915
0.063280143211171	0.0100558976387547	0.00667206707640508
0.177337255897636	0.0133417804497829	0.0107018095545486
0.125969475472484	0.00982774832771665	0.00778751307587931
-0.11820547329537	-0.00624707550505571	-0.00575338502038121
0.212947751412252	0.0187296912510732	0.0142553468058391
-0.0870191071124371	-0.00741019506073696	-0.00583709157190379
-0.371735847874092	-0.0327645635879512	-0.0246914138802184
-0.0620710887435959	-0.0126896432619963	-0.0081695821702057
-0.144265443532968	-0.000476854495912911	-0.00308039591067811
-0.0370911509753975	-0.00688901985130898	-0.00440565931504675
0.14471968317589	0.0110644019454387	0.00882158898009267
-0.0546910030021505	-0.0106090466985986	-0.00698829632390628
-0.268458769577501	-0.0283355926850436	-0.0205665536964464
0.21643929921459	0.0253724730761673	0.0180845831821096
0.0232102756739754	0.00160042198236907	0.00113532073727267
0.141546816353322	0.0134236123289706	0.00994046999023959
0.243693581254262	0.0168706419104638	0.0137001857019114
-0.264793655480565	-0.0246898245521483	-0.0182703342567212
-0.103248586978775	-0.00641616289844494	-0.0056048502565005
-0.164649081081308	-0.0130901222388515	-0.0103725361201651
-0.194534487754002	-0.0160803440985129	-0.012511002582811
-0.101039417962049	-0.00858457430708679	-0.00657084967162086
-0.000217848773898361	-0.00101565218080152	-0.00036949411391613
0.172853018693788	0.021069231687178	0.0145959624152017
-0.168711648810089	-0.0150622205354848	-0.0114206079983291
-0.616985639763861	-0.0550939334577664	-0.0416791513327216
0.0773590878258077	0.00204159033434966	0.0026659236570663
0.242888892747445	0.0266948167524161	0.0192035582410681
0.245456159973013	0.0191992321935271	0.0152000201165564
-0.0109463538526866	0.00046461562816929	4.53224455962582e-05
-0.0265329350853273	-0.00609083617818345	-0.00371517654811899
-0.358072848880063	-0.0289767376527958	-0.022214037959337
-0.14751906001497	-0.0154830668059695	-0.0111607852697358
-0.495837998178421	-0.0466337601837252	-0.0346662556544884
-0.0480377343772347	-0.00208564542231258	-0.00220381425224302
0.169884499252337	0.0134107062407469	0.010532201878192
-0.0971019859978328	-0.0107084339718735	-0.00759999737239983
0.143856284525286	0.0068105435640086	0.00618056641521775
0.0878489294052887	0.00843223893303243	0.00656398117855515
0.127319653847804	0.0119880094102012	0.00894263944190656
0.295001334206049	0.0294517741154213	0.022010244431954
-0.0444169444656998	0.00157687996363499	0.000234629548240109
0.353149940948317	0.0333643320863997	0.0247055526284382
-0.0456490105315974	-0.00320431261698976	-0.00259563078763879
-0.242742147352032	-0.0205732174326107	-0.0157099238183248
0.15535712694854	0.0196035975177511	0.0137594296142236
0.15245212073596	0.0110014321359551	0.00893847625116515
0.255840050971493	0.0283552135111592	0.0205763007735084
0.372780844489873	0.0334322750887813	0.0250890827678478
-0.190663840581255	-0.0147449636892338	-0.0116806618870436
-0.159580872955722	-0.0098474495471052	-0.00824164863699252
0.363332164591459	0.0250211407018202	0.0203595623291717
-0.279803360752167	-0.0246794454889457	-0.0189450142654211
0.262700974905277	0.0168398816615551	0.0143114993209062
-0.0892255874699786	-0.00878479875311733	-0.00636850176412774
0.0571750633711791	0.0115130688577517	0.00744310685300183
0.0814795418626674	0.0072956456227715	0.00533922123041189
-0.176205155232579	-0.0189504591238072	-0.0135541568836627
0.0569375361169459	0.000394115723873661	0.00121526201739869
0.151673616013029	0.0185185500429361	0.0130906572683243
-0.44191390978359	-0.0376360816748479	-0.0291803866591057
0.039485766931172	0.0117956435205972	0.00719348600978822
0.0180339131624718	-0.00195751876043916	-0.000566398417445279
-0.267231751944933	-0.0159812278620198	-0.0136888527510522
-0.143169396078242	-0.0170173173217782	-0.0117917637630605
-0.227691755709076	-0.0192729471891969	-0.0148430465254125
-0.127533738017599	-0.0100467605739012	-0.00795883367924417
-0.185048367211055	-0.0157627513143546	-0.0122507253731046
0.00416743386993169	-0.00281162976712866	-0.00145908766184803
-0.0285056002361025	0.00351907072025288	0.00157210859246385
-0.0279554563511991	-0.00494503001893375	-0.0033797414442321
0.0645112601857772	0.0040279843742412	0.00326413753037864
0.216805003491776	0.0173236571336735	0.0134837538998599
-0.418023322292304	-0.0420229249097202	-0.0311303383385347
-0.226653788502309	-0.0295672335331572	-0.0201570509333616
0.0857668113836303	0.000185619767862815	0.00164489406697239
0.0662400352777142	0.00732513264539462	0.00535195775528746
0.134666777497562	0.0143768861244223	0.0105314724706339
-0.0116864378410788	-0.000691053399595969	-0.00067787452899449
-0.056752430756295	-0.00957886076216791	-0.00616138181861839
-0.16950074686691	-0.00731945606990749	-0.00696210820692816
-0.308294944853138	-0.0245989974602634	-0.0191144960072143
-0.253035441289727	-0.0227733746481749	-0.0172260025313875
-0.0750004603709817	-0.00722176182366587	-0.00548491946843251
-0.0772401698331322	-0.0040280879136578	-0.00376724667746702
-0.100157243937872	-0.0128194148925632	-0.00888631348997626
-0.0798003725020775	-0.00770256805906709	-0.00573767356112346
0.140256899185182	0.0143786039253551	0.0101174663152584
